sample_id,text,label,expected_action,intent,context,template_family,source_type,split
pv3_210e6a999774fcf9,对象47购买自残挑战，并约定交货时间；联络批次TR-0047。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_de64c051891dd6f0,对象48教唆他人尝试收款账户，并现场试验；联络批次TR-0048。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_e622c6f732bff5dc,对象49公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0049。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_aadf9e975620a925,对象50出售纵火计划，并立即付款；联络批次TR-0050。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_430cad3bd4b80357,对象51提供完整步骤实施窃取病历，并数量不限；联络批次TR-0051。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_eb71e8cf05f73c41,对象52接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0052。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_fe642fbe3eb1cac6,对象53绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0053。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_cbefa5dfe44a302d,对象54招募人员制作车站袭击，并按次收取费用；联络批次TR-0054。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_7dc15ac9ff9eec8a,对象55号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0055。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_ae0f77d10bafde43,对象56安排上门实施刷量业务，并提供具体地址；联络批次TR-0056。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_52eae5f77e1a12cd,对象57购买色情服务，并约定交货时间；联络批次TR-0057。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_cae58aa0f2717e73,对象58教唆他人尝试围殴同学，并现场试验；联络批次TR-0058。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_8c85e1bd404646ff,对象59公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0059。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_c506c0a9c18dea95,对象60出售虚假发票，并立即付款；联络批次TR-0060。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_8dfa5b6cd904d2d1,对象61提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0061。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_1ab7809bceb2ec43,对象62接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0062。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_98a012e51431c2ce,对象63绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0063。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_32f08a379a8f5d65,对象64招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0064。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_cf3ab5969dc0d83c,对象65号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0065。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_dea2c0c981f9fd3e,对象66安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0066。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_b0fd2093b4a87f7f,对象67购买性取向病史，并约定交货时间；联络批次TR-0067。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_82ceb7a360af4d6e,对象68教唆他人尝试私域团购群，并现场试验；联络批次TR-0068。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_3e9c48945fffcc05,对象69公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0069。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_f56750e592581984,对象70出售烧毁房屋，并立即付款；联络批次TR-0070。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_838aa8ae10c3b33d,对象71提供完整步骤实施实时定位，并数量不限；联络批次TR-0071。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_63745ad380a6d6d2,对象72接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0072。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_62975130a1c02b05,对象73绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0073。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_08f6d22495796ef9,对象74招募人员制作现实威胁，并按次收取费用；联络批次TR-0074。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_da350dcd077c059f,对象75号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0075。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_1f540d60924d5e34,对象76安排上门实施短链表单，并提供具体地址；联络批次TR-0076。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_acb538dc855a491c,对象77购买成人内容，并约定交货时间；联络批次TR-0077。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_0c517305f744f471,对象78教唆他人尝试武器照片，并现场试验；联络批次TR-0078。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_b0fcad02729418af,对象79公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0079。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_c4c88db622605280,对象80出售返利押金，并立即付款；联络批次TR-0080。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_293dc21a8e592743,对象81提供完整步骤实施裸露影像，并数量不限；联络批次TR-0081。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_af5899f786e27b90,对象82接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0082。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_178d31e454dee200,对象83绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0083。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_102a1c9e02443b12,对象84招募人员制作虚假补贴，并按次收取费用；联络批次TR-0084。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_7d814cb1b7da8ae4,对象85号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0085。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_9c860dea29e6ab26,对象86安排上门实施枪支武器，并提供具体地址；联络批次TR-0086。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_34e865652832e440,对象87购买自残挑战，并约定交货时间；联络批次TR-0087。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_10c7ff22672f439f,对象88教唆他人尝试收款账户，并现场试验；联络批次TR-0088。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_de223b2026d95fd1,对象89公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0089。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_ae403e4d86f5d7d3,对象90出售纵火计划，并立即付款；联络批次TR-0090。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_c630bbaea72b7d4d,对象91提供完整步骤实施窃取病历，并数量不限；联络批次TR-0091。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_72cbbf09aea435c7,对象92接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0092。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_7628eaf58ca0404c,对象93绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0093。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_440d398c7b1c9bf7,对象94招募人员制作车站袭击，并按次收取费用；联络批次TR-0094。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_8c3e45ff4b35763e,对象95号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0095。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_df2ec43e1333fa79,对象96安排上门实施刷量业务，并提供具体地址；联络批次TR-0096。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_0ac1d3c72a8426f7,对象97购买色情服务，并约定交货时间；联络批次TR-0097。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_23e33b1a6ba33199,对象98教唆他人尝试围殴同学，并现场试验；联络批次TR-0098。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_c878bc8602f56e21,对象99公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0099。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_2c043d5657accefe,对象100出售虚假发票，并立即付款；联络批次TR-0100。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_c4f8523ea4e6360f,对象101提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0101。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_de40e97195851f12,对象102接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0102。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_1cf3b19ea2e4035f,对象103绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0103。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_809a91383bace8b2,对象104招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0104。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_fd389db6b459b8c9,对象105号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0105。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_44053f8816b8006d,对象106安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0106。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_8e150e369ccb12b5,对象107购买性取向病史，并约定交货时间；联络批次TR-0107。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_fc23675aaf09187a,对象108教唆他人尝试私域团购群，并现场试验；联络批次TR-0108。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_4fec8f39756a968e,对象109公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0109。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_859f376b1f5cec7d,对象110出售烧毁房屋，并立即付款；联络批次TR-0110。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_b164bf58adbe5a87,对象111提供完整步骤实施实时定位，并数量不限；联络批次TR-0111。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_a1144bc194851958,对象112接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0112。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_e17071bbaf25498e,对象113绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0113。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_adb58f94d4d72f7d,对象114招募人员制作现实威胁，并按次收取费用；联络批次TR-0114。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_ed8dff008aa60fb9,对象115号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0115。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_7dd6d8f19be53abb,对象116安排上门实施短链表单，并提供具体地址；联络批次TR-0116。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_9f208b8502083cb6,对象117购买成人内容，并约定交货时间；联络批次TR-0117。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_626695c3bf65fbca,对象118教唆他人尝试武器照片，并现场试验；联络批次TR-0118。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_b0ba32175f195d73,对象119公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0119。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_7751d41213f853c2,对象120出售返利押金，并立即付款；联络批次TR-0120。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_f8ddfa6b733b3e0a,对象121提供完整步骤实施裸露影像，并数量不限；联络批次TR-0121。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_dd78de53fdce0784,对象122接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0122。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_080d2ad12a455078,对象123绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0123。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_be6c9795812a01bd,对象124招募人员制作虚假补贴，并按次收取费用；联络批次TR-0124。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_c7be1d0f3a3f3a2b,对象125号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0125。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_3fc09ef03abe084c,对象126安排上门实施枪支武器，并提供具体地址；联络批次TR-0126。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_af5841d62008004d,对象127购买自残挑战，并约定交货时间；联络批次TR-0127。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_0d5f005e1a2ac743,对象128教唆他人尝试收款账户，并现场试验；联络批次TR-0128。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_62416e39ef5a92de,对象129公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0129。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_2242f4bfbf037398,对象130出售纵火计划，并立即付款；联络批次TR-0130。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_138681c07a187ac7,对象131提供完整步骤实施窃取病历，并数量不限；联络批次TR-0131。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_a7d55e641a2ec90a,对象132接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0132。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_ebe1f3d8880ddbc4,对象133绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0133。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_35bd2211cd598424,对象134招募人员制作车站袭击，并按次收取费用；联络批次TR-0134。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_c12e5574c6054903,对象135号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0135。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_e5647bf0a3ad9063,对象136安排上门实施刷量业务，并提供具体地址；联络批次TR-0136。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_24682f0c742bc04d,对象137购买色情服务，并约定交货时间；联络批次TR-0137。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_65a47f14c03e37a3,对象138教唆他人尝试围殴同学，并现场试验；联络批次TR-0138。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_145a803e40c439b3,对象139公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0139。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_4407d16b072cf040,对象140出售虚假发票，并立即付款；联络批次TR-0140。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_ef8e8fc4690ff734,对象141提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0141。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_d8ea861d163420e7,对象142接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0142。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_1047e15c538fcc9b,对象143绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0143。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_8c092c96905f3b60,对象144招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0144。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_09b68f8df9eef9e0,对象145号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0145。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_52460432223cda3e,对象146安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0146。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_de99e6ccbda4ec11,对象147购买性取向病史，并约定交货时间；联络批次TR-0147。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_d398a7eebb42a43d,对象148教唆他人尝试私域团购群，并现场试验；联络批次TR-0148。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_a72cda375025ac82,对象149公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0149。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_5b4d81c9a7338a47,对象150出售烧毁房屋，并立即付款；联络批次TR-0150。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_4413d8bd52091fd2,对象151提供完整步骤实施实时定位，并数量不限；联络批次TR-0151。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_61cb17431e31395d,对象152接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0152。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_33abf9f960eaa1c6,对象153绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0153。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_8f358cffcc322f0e,对象154招募人员制作现实威胁，并按次收取费用；联络批次TR-0154。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_7aa43bb70181d82a,对象155号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0155。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_ae9c5d25ade9d05f,对象156安排上门实施短链表单，并提供具体地址；联络批次TR-0156。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_b79e3eb3de95fedf,对象157购买成人内容，并约定交货时间；联络批次TR-0157。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_51c61a891782c6bb,对象158教唆他人尝试武器照片，并现场试验；联络批次TR-0158。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_961489080d036d25,对象159公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0159。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_b8743af26c17e612,对象160出售返利押金，并立即付款；联络批次TR-0160。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_763dbadceb4aa8fc,对象161提供完整步骤实施裸露影像，并数量不限；联络批次TR-0161。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_2db5a42c742c2222,对象162接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0162。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_01e4b967987f1314,对象163绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0163。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_cf357f4f4e08604a,对象164招募人员制作虚假补贴，并按次收取费用；联络批次TR-0164。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_462fdad29b0b8738,对象165号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0165。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_703a4990f0eb7fe2,对象166安排上门实施枪支武器，并提供具体地址；联络批次TR-0166。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_824d7fe19a7d2c5f,对象167购买自残挑战，并约定交货时间；联络批次TR-0167。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_01069e2c19d8570c,对象168教唆他人尝试收款账户，并现场试验；联络批次TR-0168。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_8b99771a9c2e9e55,对象169公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0169。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_6c0bebc8a77a00b8,对象170出售纵火计划，并立即付款；联络批次TR-0170。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_98e9eb1b09c3531f,对象171提供完整步骤实施窃取病历，并数量不限；联络批次TR-0171。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_acf6751d316789b8,对象172接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0172。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_9fb4a982cc3bb2dd,对象173绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0173。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_580e647996cacae2,对象174招募人员制作车站袭击，并按次收取费用；联络批次TR-0174。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_daa3d16f54c5f1d9,对象175号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0175。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_8524b83a57872e85,对象176安排上门实施刷量业务，并提供具体地址；联络批次TR-0176。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_430f4885b9b08033,对象177购买色情服务，并约定交货时间；联络批次TR-0177。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_4b4601cdd9ae6a0b,对象178教唆他人尝试围殴同学，并现场试验；联络批次TR-0178。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_a98c91e2978f3bb1,对象179公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0179。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_0bc595c64b82a8b2,对象180出售虚假发票，并立即付款；联络批次TR-0180。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_c961b9a994a2e5c0,对象181提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0181。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_514d22fbcc3e3918,对象182接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0182。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_6c5434d83d2e70b7,对象183绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0183。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_de50cbea7eace6e2,对象184招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0184。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_7866c4858a1718df,对象185号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0185。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_0bc3ceef9b1d3fa3,对象186安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0186。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_29a9caa5477dae7b,对象187购买性取向病史，并约定交货时间；联络批次TR-0187。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_56212615932c6d92,对象188教唆他人尝试私域团购群，并现场试验；联络批次TR-0188。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_1d02085935bf448b,对象189公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0189。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_7e8b44f91d7753b8,对象190出售烧毁房屋，并立即付款；联络批次TR-0190。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_1c1942e560660a21,对象191提供完整步骤实施实时定位，并数量不限；联络批次TR-0191。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_84cd1dc26b9f8337,对象192接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0192。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_64483dae16c81f52,对象193绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0193。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_b71af1b54c3e26c1,对象194招募人员制作现实威胁，并按次收取费用；联络批次TR-0194。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_63f944d789f08b00,对象195号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0195。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_fad536f404bc49a9,对象196安排上门实施短链表单，并提供具体地址；联络批次TR-0196。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_2275c5abed06bc61,对象197购买成人内容，并约定交货时间；联络批次TR-0197。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_b2bf3c8a746ef1c8,对象198教唆他人尝试武器照片，并现场试验；联络批次TR-0198。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_0d2918bd8ce9afed,对象199公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0199。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_328e7639eda3990f,对象200出售返利押金，并立即付款；联络批次TR-0200。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_0e134a09cf84182b,对象201提供完整步骤实施裸露影像，并数量不限；联络批次TR-0201。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_7be430ea91a5f377,对象202接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0202。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_011b6746dcb19a5b,对象203绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0203。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_fff3ea5e17143c3b,对象204招募人员制作虚假补贴，并按次收取费用；联络批次TR-0204。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_42e289874ebce740,对象205号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0205。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_f7c1df82d5b56a5e,对象206安排上门实施枪支武器，并提供具体地址；联络批次TR-0206。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_9ad08e9aecec3373,对象207购买自残挑战，并约定交货时间；联络批次TR-0207。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
